id,type,breed,age,gender,size,description,name
65494878,Dog,Rottweiler,Adult,Male,Large,,RAMSAY
65494874,Dog,Pit Bull Terrier,Young,Female,Small,,HELAENA
65494860,Dog,Rottweiler,Young,Male,Large,,GENDRY
65494875,Dog,German Shepherd Dog,Baby,Female,Small,,MISSANDEI
65494869,Dog,Siberian Husky,Adult,Male,Large,,VISERYS
65494863,Dog,Pit Bull Terrier,Adult,Female,Large,,LYANNA
65494884,Dog,Alaskan Malamute,Young,Female,Large,,RESCUE PARTNER ONLY: GINGER
65494876,Dog,Alaskan Malamute,Young,Male,Large,,RESCUE PARTNER ONLY: BUDDY
65494856,Dog,German Shepherd Dog,Adult,Male,Large,,VAEMOND
65494855,Dog,German Shepherd Dog,Young,Female,Large,,RHAENYRA
65494857,Dog,German Shepherd Dog,Young,Male,Large,,OTTO
65494841,Dog,Mixed Breed,Adult,Male,Large,My name is Rosco! I arrived from the cruelty department after being found outside in poor conditions and I am...,Rosco
65494840,Dog,Mixed Breed,Senior,Female,Medium,Meet Brumby! This cutie came to THS through the cruelty department and is now ready to find her furrever home!...,Brumby
65494838,Dog,Mixed Breed,Senior,Male,Medium,This cutie came to THS through our cruelty department! Now he is ready to find his furrever home! We are...,Bronco
65494829,Dog,Miniature Schnauzer,Baby,Male,Small,Copy and paste into your web browser BEFORE you make contact. This is what you can expect from most breeder...,Eddie
65494830,Dog,Mixed Breed,Adult,Male,Large,"Tall, Dark and Handsome
Loves giving kisses and hugs
Tender eyes and a great smile

Sounds like the perfect date?...",Tux
65494831,Dog,Labrador Retriever,Adult,Female,Large,,Clara Belle
65494826,Dog,American Bulldog,Young,Male,Large,Hermes is a one year old male bulldog. Prior to adoption he will be neutered microchipped and UTD on all...,Hermes 
65494823,Dog,Pomeranian,Adult,Male,Small,,GINGER
65494821,Dog,Pit Bull Terrier,Adult,Male,Medium,,Diego
65494803,Dog,Labradoodle,Baby,Male,Medium,"Meet your new Best Friend!

Come and visit us on Saturday at PetSmart, El Camino Real in Tustin from 12...",Oakley
65494815,Dog,Cattle Dog,Baby,Female,Small,,Angelica
65494818,Dog,Husky,Adult,Male,Small,,Lobo
65494814,Dog,Shepherd,Adult,Male,Large,,Barnacle Boy
65494811,Dog,Shepherd,Baby,Female,Medium,,Sammie
65494817,Dog,Cattle Dog,Baby,Female,Small,,Anamaria
65494809,Dog,German Shepherd Dog,Baby,Female,Medium,,Natalia
65494807,Dog,Cattle Dog,Baby,Female,Small,,Carina
65494804,Dog,Shepherd,Adult,Male,Large,,Oakley
65494805,Dog,Shepherd,Young,Male,Large,,Joshamee
65494797,Dog,Terrier,Adult,Female,Medium,You can fill out an adoption application online on our official website.Thank you for considering adopting one of CARA&amp;#39;s Special...,NAVY
65494787,Dog,Labrador Retriever,Adult,Male,Large,,SUNNY
65494786,Dog,Husky,Young,Male,Medium,,ESPN
65494785,Dog,Chihuahua,Young,Male,Medium,,M&amp;M
65494773,Dog,Labrador Retriever,Young,Male,Medium,,SCOOBY
65494777,Dog,Chihuahua,Young,Male,Small,,TAN
65494781,Dog,Border Collie,Baby,Male,Small,,KOBI
65494772,Dog,Chihuahua,Adult,Female,Small,Lap dog? Cuddler? Happy? Affectionate? These are all traits of Tammy. This girl came into our clinic with some pretty...,TAMMY
65494783,Dog,Labrador Retriever,Young,Male,Small,,TOBY
65494774,Dog,Pit Bull Terrier,Young,Male,Medium,,TONKA
65494780,Dog,Miniature Pinscher,Adult,Female,Small,,ROXII
65494760,Dog,Mixed Breed,Adult,Male,Large,Gilda Radner observed: &quot;Dogs are the most amazing creatures - they give unconditional love.&quot; Our precious Jimbo is truly all...,JIMBO
65494742,Dog,Pit Bull Terrier,Young,Male,Large,"Hi, my name is Toby, I am approximately 2 years old and weigh 70#. I came to Macomb County Animal...",TOBY
65494738,Dog,Border Terrier,Young,Male,Small,,CHOOCHOO
65494736,Dog,Husky,Young,Female,Medium,,MIKO
65494737,Dog,Husky,Young,Female,Medium,,LUNA
65494728,Dog,Terrier,Baby,Male,Small,,ROMELIO
65494720,Dog,Terrier,Baby,Female,Small,,CORNELIA
65494703,Dog,Great Pyrenees,Adult,Female,Medium,,Nilla Wafer
65494704,Dog,American Staffordshire Terrier,Young,Male,Medium,,Chunky Monkey
65494705,Dog,Pit Bull Terrier,Young,Female,Medium,,POPPY
65494707,Dog,Pit Bull Terrier,Adult,Male,Large,,WILBUR
65494701,Dog,Mixed Breed,Adult,Female,Medium,,SAGE
65494698,Dog,Pit Bull Terrier,Young,Male,Small,,MANGO
65494691,Dog,American Bulldog,Adult,Female,Medium,,A525971
65494694,Dog,Pit Bull Terrier,Adult,Female,Medium,,A526004
65494684,Dog,Pit Bull Terrier,Young,Male,Medium,"07/09/23 08:16 Excitied to see people, allows you to handle him. 07/11/23 09:26 Due to overcrowding, kenneled with a Pit...",A525966
65494687,Dog,Basenji,Young,Female,Medium,,SHADOW
65494688,Dog,Pit Bull Terrier,Young,Male,Large,,A525992
65494679,Dog,Mixed Breed,Adult,Male,Small,,Pickles
65494676,Dog,Mixed Breed,Baby,Male,Medium,"Say hello to Nemo, the lively and lovable puppy who radiates playful energy wherever he goes. With a heart full...",Nemo
65494678,Dog,Mixed Breed,Adult,Male,Small,,Sid
65494672,Dog,Mixed Breed,Young,Female,Medium,My name is Bella. I am a 1 year old Female Mixed Breed. I weigh around 30 pounds. I came...,Bella
65494661,Dog,German Shepherd Dog,Senior,Male,Large,,Dog
65494649,Dog,Chihuahua,Senior,Female,Small,Phoebe is a delightful 7-year-old Chihuahua ready to bring her vibrant personality and endless love to her family. This pint-sized...,Phoebe
65494652,Dog,German Shepherd Dog,Young,Male,Large,,Dog
65494657,Dog,Chihuahua,Adult,Male,Medium,,Dog
65494651,Dog,Terrier,Young,Male,Medium,,Dog
65494648,Dog,Miniature Schnauzer,Baby,Female,Small,"Meet your new Best Friend!

Come and visit us on Saturday at PetSmart, El Camino Real in Tustin from 12...",Dakota
65494639,Dog,American Eskimo Dog,Adult,Male,Small,Manta Ray will swim his way right into your heart. This affectionate and playful little boy is looking for a...,Manta Ray
65494634,Dog,Corgi,Adult,Male,Medium,"Slinky Dog is an all-around charmer - handsome, outgoing, silly, and sweet! He&amp;#39;s sure to become your neighborhood&amp;#39;s newest, most...",Slinky
65494635,Dog,Chihuahua,Adult,Female,Small,Colette is a diminutive sweetheart who&amp;#39;d love for you to take her home. She&amp;#39;ll tell you that she doesn&amp;#39;t exactly...,Colette
65494628,Dog,Poodle,Baby,Male,Medium,All puppies under 6 months are $200 and all dogs from 6 months to 6 years are $85.00 and up....,Fluffer Nut
65494624,Dog,Boxer,Adult,Male,Large,"Hi I&amp;#39;m Jones. People describe me as affectionate - I&amp;#39;m cuddly, lovable, and I like to give kisses and snuggle....",JONES
65494625,Dog,American Staffordshire Terrier,Young,Female,Medium,All puppies under 6 months are $200 and all dogs from 6 months to 6 years are $85.00 and up....,BeautyFul
65494626,Dog,Labrador Retriever,Young,Male,Medium,All puppies under 6 months are $200 and all dogs from 6 months to 6 years are $85.00 and up....,Jasper Tanner
65494620,Dog,Labrador Retriever,Baby,Male,Large,"***ARRIVING JULY 30TH***
Meet Rock! Rock is a 6 month old lab mix . He is neutered and has been...",ROCK    $400
65494598,Dog,Foxhound,Adult,Female,Medium,"Meet Daisy, a beautiful dog available for adoption who embodies the essence of serenity and affection. With her gentle disposition...",Daisy Hound
65494586,Dog,Labrador Retriever,Adult,Female,Medium,Meet Akira! *Akira is a lovely older lady looking for her forever home! *She would enjoy a calm and relaxed...,AKIRA
65494585,Dog,Mastiff,Young,Male,Large,Meet *Brick! *Brick is a goofy guy looking for his forever home! *He would benefit living in a home with...,BRICK
65494587,Dog,Australian Cattle Dog / Blue Heeler,Young,Female,Medium,,JOSIE
65494584,Dog,Chihuahua,Adult,Female,Small,Are you looking for a stargazing companion? What about someone to run through meadows with? Eat food until our bellies...,Ruby
65494577,Dog,Mixed Breed,Baby,Male,Small,"I can be a shy puppy at first, but once you get to know me, I am paw-sitively lovely! I...",Truffle
65494557,Dog,Australian Kelpie,Adult,Female,Medium,"Hi there, my name is Pennie and I am a very pretty Australian Kelpie and Whippet mix, 5 years old,...",Pennie
65494570,Dog,Poodle,Senior,Female,Small,,LUX
65494560,Dog,German Shepherd Dog,Adult,Female,Medium,Primary Color: Black Brown Secondary Color: White Weight: 62lbs Age: 5yrs 0mths 1wks,Breeze
65494555,Dog,German Shepherd Dog,Adult,Male,Large,"My name is Nik! I am a super fun and affectionate guy, I love kisses and belly rubs, and I...",Nik
65494554,Dog,Australian Shepherd,Baby,Male,Medium,"Meet your new Best Friend!

Come and visit us on Saturday at PetSmart, El Camino Real in Tustin from 12...",Valentine
65494553,Dog,Husky,Young,Male,Large,Are you a Husky person? Do you know how to speak Husky? Can ya handle the shedding season of a...,Balto
65494542,Dog,Chocolate Labrador Retriever,Young,Male,Medium,,TUSC-Stray-tu90
65494538,Dog,Collie,Young,Female,Medium,,TUSC-Stray-tu84
65494517,Dog,Cattle Dog,Young,Male,Medium,"It doesn&#039;t matter if you&#039;re two or ninety-two, Manchitas will be happy to greet ya!

This smart and funny dog...",Manchitas
65494516,Dog,Chihuahua,Young,Female,Small,"Meet your new Best Friend!

Come and visit us on Saturday at PetSmart, El Camino Real in Tustin from 12...",Aqua
65494501,Dog,Golden Retriever,Baby,Female,Medium,"Meet your new Best Friend!

Come and visit us on Saturday at PetSmart, El Camino Real in Tustin from 12...",The Marshmallow Puppies
65494498,Dog,Puggle,Baby,Male,Small,"Rhodes, his 5 siblings, and his mother named Rue were found in the woods in a wire kennel. The person...",Rhodes
65494491,Dog,German Shepherd Dog,Young,Male,Large,I’m Max! I&#039;m an 18-month-old male German Shepherd and I’m super excited to find my forever home. My resume includes...,MAX
65494490,Dog,Mixed Breed,Baby,Female,Small,This little girl was found in an abandoned house in Puerto Rico together with her siblings. Thank to a flight...,Curly
65494488,Dog,Labrador Retriever,Young,Male,Medium,"Meet your new Best Friend!

Come and visit us on Saturday at PetSmart, El Camino Real in Tustin from 12...",Jude Paw
65494479,Dog,German Shepherd Dog,Baby,Male,Large,,Delbert
65494478,Dog,Black Labrador Retriever,Baby,Male,Medium,"Michael was left with his litter of 10 at our gate in a bin. 

These pups are all playful and...",Gate Pup 2 Michael 7-9133-23
65494469,Dog,Yorkshire Terrier,Senior,Male,Small,"***ARRIVING JULY 30TH***
Meet Dom! Dom is listed as a neutered Yorkie Mix. He&#039;s estimated to be between 8 and...",Dom    $250
65494466,Dog,Mixed Breed,Baby,Male,Large,,Koda
65494458,Dog,Australian Kelpie,Young,Female,Medium,"Meet your new Best Friend!

Come and visit us on Saturday at PetSmart, El Camino Real in Tustin from 12...",Pearl
65494465,Dog,Border Collie,Baby,Female,Medium,"Mocha is a purebred, female, Border Collie located in Central Oregon. 

Keep in mind, herding dogs need a home with...",Mocha - female 
65494461,Dog,Shepherd,Adult,Male,Medium,"FOR MY PETFINDER.COM FRIENDS, PLEASE CONTACT THE SHELTER AT (248) 858-1070 FOR MORE INFORMATION. MY ID NUMBER IS #376152

This...",Hugh - Hw - Dental - Lower Right Eyelid
65494460,Dog,American Bully,Adult,Female,Medium,"FOR MY PETFINDER.COM FRIENDS, PLEASE CONTACT THE SHELTER AT (248) 858-1070 FOR MORE INFORMATION. MY ID NUMBER IS #375919 Primary...",Star/umbicial Hernia/dental Eval
65494459,Dog,Mixed Breed,Young,Male,Medium,"FOR MY PETFINDER.COM FRIENDS, PLEASE CONTACT THE SHELTER AT (248) 858-1070 FOR MORE INFORMATION. MY ID NUMBER IS #373677

Looking...",Armando
65494464,Dog,Australian Cattle Dog / Blue Heeler,Adult,Male,Medium,"FOR MY PETFINDER.COM FRIENDS, PLEASE CONTACT THE SHELTER AT (248) 858-1070 FOR MORE INFORMATION. MY ID NUMBER IS #375858.

Figaro...",Figaro
65494454,Dog,Shepherd,Baby,Male,Large,Meet Aaron. He&amp;#39;s a 3-month-old shepherd mix rescued from Alabama. he&amp;#39;s a loving and playful pup who would love to...,Aaron
65494453,Dog,Hound,Baby,Male,Medium,"Meet Booker, hes an awesome hound mix who&amp;#39;s about 10 weeks old. He&amp;#39;s a super friendly and playful pup who...",Booker
65494455,Dog,Labrador Retriever,Baby,Male,Medium,"Meet Tacoma! This awesome boy is 12 weeks old and a rescue from Alabama. He&amp;#39;s super sweet, Super friendly, and...",Tacoma
65494450,Dog,German Shepherd Dog,Adult,Female,Large,"Meet Sasha! This sweet gal is a German Shepherd mix. She enjoys swimming, boating, hiking, and hanging out with her...",Sasha
65494452,Dog,Lhasa Apso,Senior,Male,Medium,"Hello! My name is Scout, it&amp;#39;s a pleasure to meet you! I&amp;#39;m one of the newest residents at Furry Friends,...",Scout
65494451,Dog,Pomeranian,Senior,Male,Small,"Hey, HI, Hello! My name is Max and I am a good boy, actually the bestest boy. I love long...",Max
65494448,Dog,Pit Bull Terrier,Adult,Male,Medium,"Evander is the happiest dog you&amp;#39;ll ever meet!

He is currently in a foster home with 4 other dogs and...",Evander
65494445,Dog,Pit Bull Terrier,Adult,Male,Medium,Primary Color: Brindle Weight: 47lbs Age: 5yrs 1mths 3wks Animal has been Neutered,Marco
65494445,Dog,Pit Bull Terrier,Adult,Male,Medium,Primary Color: Brindle Weight: 47lbs Age: 5yrs 1mths 3wks Animal has been Neutered,Marco
65494432,Dog,Mixed Breed,Adult,Male,Medium,,CHICO
65494433,Dog,Mixed Breed,Adult,Male,Large,,OSO
65494430,Dog,Labradoodle,Baby,Male,Large,"Comet
Age: 17 weeks (as of 7/18/23)
Breed: Red Labradoodle
Weight: Growing boy
Gender: Male - Neutered
Location: Urbandale, Iowa...",Comet
65494424,Dog,Mastiff,Adult,Male,Large,"I love attention. 

I have a lot of get up and go and will require plenty of exercise to stay...",Pongo
65494428,Dog,Pit Bull Terrier,Adult,Male,Large,,393611
65494425,Dog,Pit Bull Terrier,Young,Male,Medium,,393599
65494407,Dog,Mixed Breed,Baby,Female,Small,,Onyx
65494404,Dog,Mixed Breed,Baby,Female,Small,,Garnet
65494405,Dog,Mixed Breed,Baby,Female,Small,,Galena
65494385,Dog,Black Labrador Retriever,Young,Female,Large,Birdi was dropped at a high kill shelter by her owner who said they had too many dogs. She had...,Birdi
65493394,Dog,Chihuahua,Adult,Female,Small,"This dog is in Tennessee. Adoption Donation $200 if picked up in TN, $275 plus transport fee for out of...",Jewel - MEET 7/22/23!
65493384,Dog,Beagle,Adult,Male,Medium,"Meet your new Best Friend!

Come and visit us on Saturday at PetSmart, El Camino Real in Tustin from 12...",Wylie
65493383,Dog,Boxer,Adult,Male,Medium,"Hi there, I’m Fletch! I’m such a good boy. When you see me wiggle my butt in pure joy at...",Fletch
65493380,Dog,Labradoodle,Baby,Male,Large,"Journee
Age: 17 weeks (as of 7/18/23)
Breed: Red Labradoodle
Weight: Growing boy
Gender: Male - Neutered
Location: Des Moines,...",Journee
65493378,Dog,Mixed Breed,Young,Male,Medium,,Red
65493373,Dog,Shih Tzu,Senior,Female,Small,Brody is a charming 12-year-old Shih Tzu searching for a loving home. This adorable little guy may be small in...,Brody
65493375,Dog,German Shepherd Dog,Adult,Male,Medium,"How this pet arrived: Logan was brought in by Humane Law Enforcment on July 10,2023. Why this pet is the...",Logan
65493368,Dog,German Shepherd Dog,Adult,Female,Large,"Meet Xena! This sweet girl came to us as a stray that was never reclaimed. Since her stay here, we...",Xena
65493367,Dog,American Bully,Adult,Male,Large,"Hi, I&#039;m Chopper!  I&#039;m a 5 yr old American bully who lived a rough life before coming here.   I&#039;ve been...",Chopper
65493364,Dog,Labrador Retriever,Young,Female,Medium,"Meet your new Best Friend!

Come and visit us on Saturday at PetSmart, El Camino Real in Tustin from 12...",Shakira
65493352,Dog,Border Collie,Young,Male,Medium,Red is a handsome and sociable  1 yr old Border Collie.  He was rescued by Clancy&#039;s Dream Border Collie rescue...,Red
65493353,Dog,Pit Bull Terrier,Adult,Male,Medium,"Introducing Charlie, the epitome of adorableness with his freckle-faced charm. This lively bundle of joy is brimming with boundless energy,...",Charlie
65493350,Dog,Poodle,Senior,Female,Small,"Hi, my name is Fluff and I am a sweet toy poodle little girl! The vet thinks I am between...",Fluff
65493351,Dog,Mixed Breed,Baby,Female,Small,Maylee is an adorable puppy who is hoping to find her forever home! She is about 5 months old and...,Maylee
65493348,Dog,Labrador Retriever,Young,Male,Medium,"Meet your new Best Friend!

Come and visit us on Saturday at PetSmart, El Camino Real in Tustin from 12...",Mani
65493330,Dog,Mixed Breed,Adult,Male,Large,,Coco
65493331,Dog,Mixed Breed,Adult,Male,Large,,Apollo
65493328,Dog,Pit Bull Terrier,Young,Male,Large,,DIEGO
65493326,Dog,Pit Bull Terrier,Young,Male,Medium,,GREG
65493327,Dog,Pit Bull Terrier,Young,Male,Medium,,MOJO
65493325,Dog,Pit Bull Terrier,Young,Female,Medium,,CRICKET
65493314,Dog,Labrador Retriever,Young,Female,Medium,"Meet your new Best Friend!

Come and visit us on Saturday at PetSmart, El Camino Real in Tustin from 12...",Layka
